ra,dec,u,g,r,i,z
230.981129342955,27.7167595363669,23.12968,22.58665,21.64684,21.47242,20.4183
230.345203144764,28.0815507938927,23.33003,22.35921,21.33646,21.08512,20.66992
231.000043342791,27.7252403310155,23.87359,24.4559,22.34872,21.01424,20.14319
230.146993346499,27.3151722645344,25.29685,24.01845,22.51522,22.38615,22.04585
230.433388020106,27.6870188805232,22.62853,21.43013,20.93325,20.7073,20.69341
230.914923937252,28.0549216021,21.82683,20.95791,20.06038,19.57011,19.09756
230.667300798195,27.6752482807478,24.95609,24.5451,23.35201,23.50129,23.07176
230.528454108458,27.6619630863955,22.51619,20.84802,20.0344,19.73598,19.53086
230.66898681801,28.1716655730532,16.89371,15.72692,15.30505,15.15852,15.10203
230.520458068745,27.6766424341516,26.08255,23.40586,22.17373,21.57446,21.11429
230.379822843507,27.5593951312541,24.62757,22.82802,22.79497,22.29014,21.83782
230.934352473204,27.9574553567382,22.83988,21.89653,21.31511,20.96439,20.9702
230.547915420444,27.2571373873953,23.75896,22.67976,22.33199,22.53514,22.93318
230.153970530196,28.0022925161522,22.68912,21.90292,20.88006,20.49299,20.43122
230.247274250028,27.6634916325202,24.6271,23.46933,22.94677,22.94325,21.87475
230.938928355895,27.9514277520865,22.03162,21.16863,20.11635,19.72651,19.28701
230.184184399523,27.8049645732372,20.95565,19.80191,19.5098,19.28259,19.33482
230.924863309311,27.3887895824044,24.97467,23.58983,24.42057,23.85384,22.79165
230.224082139804,27.7847317075178,25.51679,23.52613,22.79337,22.06587,21.59087
231.012772821584,27.5394146280453,22.3809,25.95687,26.10538,21.18809,20.72453
230.887280462102,27.3086359256802,23.68706,23.16463,24.86294,23.88898,22.33557
230.719359214612,27.5898986227345,22.97033,23.09922,22.56772,22.82669,21.90594
230.839058238311,27.575683711268,24.76837,23.34056,21.66775,21.21321,21.224
230.1847251221,27.6800342184123,23.23215,23.16637,22.3925,22.09895,21.43852
230.151100275925,27.4370630005331,24.07936,24.91527,22.84958,22.91691,22.39131
230.69554144151,27.2811956154494,24.26634,22.16184,21.36087,20.33527,20.64061
230.165098351735,28.1742783374056,20.74303,18.86259,18.00422,17.61445,17.25818
230.530711749753,27.9960695710325,22.7493,23.2679,22.59474,21.88218,21.94786
231.034921865611,27.8464951722773,23.28466,23.34587,22.93268,22.24214,22.26645
231.096494079387,27.9416934015276,24.85316,23.80717,22.3455,21.1544,20.13076
230.463553571528,28.0307481508523,23.71641,23.97959,22.38658,21.56153,21.15205
230.985785934179,27.8292007376343,22.96447,21.06882,19.8904,19.40674,19.05841
230.411923947866,27.3662283775027,23.11011,20.75352,19.76123,19.35211,18.96633
230.415537714892,27.2183431597299,21.83162,19.12772,17.914,17.45713,17.16965
230.336425637419,27.6536917682239,25.28663,23.31265,21.79969,20.0473,18.99982
230.43160227735,27.5799031948276,23.34402,24.08999,22.36733,21.67326,21.69676
230.51609007595,28.0884564980161,23.52137,22.69788,22.14566,22.80231,21.75608
230.22941181063,27.7062298061029,25.47913,23.52563,22.97738,23.37205,22.73248
230.300785080545,28.1210766522277,23.70874,23.15412,22.27983,22.22799,21.64948
230.933790676396,27.5063219551193,23.25527,23.35488,22.07537,21.37247,20.69642
231.059919641552,27.2339999317913,17.60424,15.60247,14.92828,14.69987,14.59257
230.144539581502,27.9074771931781,24.32959,23.98991,23.01836,21.56543,21.35905
230.165061517163,27.9073425267602,18.5551,17.34351,16.89015,16.64466,16.56388
230.954144486116,27.7703783123747,25.74879,23.54272,22.21665,21.93996,21.87012
230.421184737586,27.2863689520762,24.19147,23.74629,22.66869,22.39675,21.70697
230.508585267522,28.1568139077094,21.05195,19.74504,19.47474,19.28944,19.09265
230.70493660719,27.4245886990188,21.96679,21.26948,20.46957,20.23576,19.79707
230.724668929299,28.0661252744906,23.10213,23.49803,24.37846,23.51615,22.9119
230.194454942961,27.7575382229955,23.07038,22.35378,22.53605,21.91533,20.84502
231.06234541883,27.9537143668076,23.16939,22.72269,21.74672,21.43056,21.64618
230.785866425445,28.1322052663743,23.80321,21.94676,21.43248,21.61342,22.10787
230.45236099442,28.1195020955247,23.41287,22.92069,22.96014,22.6492,22.83605
231.099645526309,28.0536748360848,22.64542,22.07053,21.57084,21.2542,20.78871
230.716215341558,27.9907298825677,22.19666,21.41838,20.38328,19.86905,19.53177
230.216921399575,27.4320795008401,22.96745,22.61172,22.37338,22.38842,21.99452
230.749380648509,27.3280128946238,24.9667,24.30443,22.70425,22.14498,22.83525
230.251361710165,27.3152458082125,19.53003,16.78368,15.37543,14.68265,14.30608
230.907605205309,27.8550228517435,24.57679,24.42107,23.1998,21.18363,20.25366
230.329474309566,27.806471159379,21.60466,21.13112,20.8708,20.79819,20.6507
230.280551625583,27.4415812079445,25.89367,24.53267,23.44389,22.18839,21.59256
230.252889150161,27.3871708224517,25.86555,23.2689,21.50425,20.73879,20.6388
230.542345723766,27.2311698104219,23.24253,22.1253,21.1559,20.76676,20.27196
230.703127814728,27.6692280773734,19.1635,18.16139,17.74083,17.55401,17.46073
230.562006495811,27.5876336159484,22.34599,23.16792,21.61046,20.61892,20.18664
230.504326481006,27.3119602168925,25.39708,24.89578,22.87075,22.57345,22.8104
230.280817820617,27.2086986390724,22.68277,21.54012,20.44776,20.02816,19.7179
230.118756576715,27.7499473431776,25.34703,25.1202,23.24504,24.25611,22.46052
230.713790173238,27.6635153429513,23.00858,23.11537,23.16606,23.05642,21.86878
230.108594028752,27.9297922166134,23.33371,23.61296,22.79958,21.94851,22.12241
230.319532563699,28.1839254410321,24.86098,24.85204,23.49075,24.26263,23.27364
230.228648654753,27.4216744308719,22.18107,22.4581,21.52967,21.15693,21.216
230.308022648485,27.9497397046156,20.95841,19.93334,19.55428,19.41012,19.35917
230.736473547458,27.2137262449384,23.92147,23.0584,22.78683,22.15691,21.80323
230.43179835911,27.5518838124338,23.09395,22.18554,21.22228,21.18612,20.68334
230.664981600438,27.3581651869978,25.06044,22.26622,21.56693,21.6959,20.70592
230.198543289496,27.8548505656862,25.24148,24.82527,22.66123,21.93772,21.00965
230.372237671145,27.305153955575,21.76769,20.90854,19.74587,19.17653,18.72944
230.478267881421,28.0502398438179,25.29557,23.23645,24.98202,25.05112,23.1499
230.718378017569,28.0179523263019,23.54982,22.30374,21.99067,21.504,21.52294
230.13065826073,27.6194750591419,19.89329,19.67752,20.36163,28.95294,22.13623
230.426098243179,27.3121438274112,25.59924,23.07621,22.98852,23.12708,23.22735
230.124405348151,27.8897810461968,25.6004,23.54826,22.87284,22.3894,22.26768
230.423579167949,27.9258734292322,25.31524,24.98965,24.53539,23.20755,20.99892
230.53281432675,28.1639443501323,25.26885,23.09433,21.75553,20.11392,19.36687
230.499545794077,28.1995430409293,26.44635,22.8665,22.44471,21.02959,21.11479
230.255183201067,27.2742354652979,24.25146,22.98634,22.35399,21.61518,21.46176
230.254423482551,27.9861384144901,23.21231,22.04949,20.60246,19.94111,19.45972
230.574898894542,28.1282472500356,25.7738,23.95466,22.90611,22.00501,21.2637
230.865726604766,27.6180022355076,22.94011,20.63019,19.172,18.27672,17.74645
230.788678557283,28.0322678453145,24.54877,25.05357,25.03539,24.98461,20.72648
230.761478338514,27.5743559474951,24.45493,24.27047,23.54043,22.30706,21.6229
230.579487389652,27.8006572370905,21.11007,19.71762,19.13165,18.89721,18.79319
231.022839791321,27.2052405222523,23.12337,23.01653,22.12209,22.0529,21.60369
230.750390571648,27.5298532709608,22.42647,20.50591,25.98415,24.34955,23.11078
230.649469695557,27.6106461884698,23.29446,23.37577,22.72709,23.00761,21.77776
230.870024042504,27.2050646888603,22.92989,23.54895,21.94693,22.15672,21.55122
230.367335847608,27.8426144381831,23.94808,24.34305,23.3656,22.01378,21.34916
230.67253253545,27.7909916192773,24.05799,23.50424,22.53043,22.91039,21.49083
230.50733544987,27.3730079409024,22.58702,20.12492,18.67114,17.48933,16.85944
230.954699763308,28.126885731758,22.14754,20.55653,19.93831,19.6647,19.4713
230.769322682593,27.3178255433376,22.57084,21.65429,20.30714,19.82972,19.54378
230.995286595128,27.7711564767894,22.74256,22.51353,22.59821,22.06383,21.94865
230.391390714162,27.639432761089,24.05006,22.85522,21.71415,21.75662,21.71725
230.515264483915,27.7891686624547,22.99012,22.11824,21.61448,21.43001,20.95382
230.12173436861,27.6539869450837,24.00858,23.52793,22.67463,22.63537,23.2148
231.009299573451,27.6057693416377,24.78082,23.43931,22.92912,21.87052,22.99702
230.634403599589,28.0717246723292,23.48348,23.53093,22.13204,21.52485,21.4075
230.510465056485,27.3965058072271,22.94468,21.94288,21.03802,21.03984,20.51158
230.545437085787,27.8547072100578,25.38794,21.62058,20.12409,19.24743,18.7185
230.239828061807,27.2344254152872,23.54684,22.33634,21.1839,20.90565,20.34652
231.066213053585,27.6718163674274,23.8649,23.4021,22.83078,23.11773,22.11636
230.286211487743,27.4179886155535,25.34678,24.09306,24.17146,22.22215,21.32898
230.647754460444,27.6318241229903,22.89505,23.1988,21.8174,21.54802,21.10496
230.965956685765,27.5987303433969,23.22904,22.52728,21.81684,21.39143,20.72191
230.249774400399,27.7650908876899,22.65079,21.26217,19.77019,19.20949,18.80512
230.807032312835,28.0847594201122,22.51489,20.94778,20.03945,19.65585,19.55231
230.678388604747,27.8072666837222,22.50437,21.36428,19.9841,19.54432,19.00504
230.359096772179,27.2324351400352,22.32592,19.87822,18.60171,18.05993,17.77164
230.410282690701,27.6086657554527,24.83277,23.64658,22.63197,22.36488,22.31463
230.570490022263,28.0598208520758,23.62928,22.04526,20.63977,19.816,19.28761
230.393175704752,27.5594140532538,23.16263,21.58241,20.73103,20.46383,20.08318
230.852224250541,27.7289473254638,24.63466,24.32111,21.74831,22.09556,22.79589
231.083073846851,27.5474275582092,25.13536,24.06926,22.71969,22.17483,21.88116
230.888087174158,28.0298698216489,20.98656,18.63837,17.58259,17.18137,16.94996
230.206366649374,27.8880482342236,21.68945,20.68825,20.35097,20.05784,19.98793
230.541286967662,27.725035587964,20.28712,18.42508,17.55425,17.16564,16.82948
230.534576104811,27.2749533359523,23.03117,22.60255,22.05545,20.96755,20.54207
230.715063686616,27.8895788200974,22.84365,23.09376,22.69653,21.38861,21.43499
230.630870498799,27.4483909397542,25.19882,25.98065,25.10992,23.29723,22.78651
230.147559891713,27.3460889804317,25.06507,23.33704,22.56006,22.54589,22.76347
230.807021414562,27.4361566197921,24.43508,22.89354,21.75037,20.4855,19.64698
230.405759700369,27.5572343178671,25.87266,22.14888,21.52064,21.21251,22.53742
230.896236883744,27.4545844147,24.88059,25.61976,24.41325,22.65704,23.19305
230.539052770745,27.9207682903813,24.57796,25.168,22.89599,24.47752,22.84007
230.89823818115,27.772141130539,21.41428,19.69639,18.81408,18.45729,18.14384
230.313897905525,28.1171785225807,21.94241,20.65219,20.02505,19.67791,19.49824
230.578854323232,28.1829168793095,20.66762,19.75177,19.29622,19.05161,18.9439
230.592364964785,27.7149776696635,22.40908,22.63877,22.31063,21.73736,22.30126
230.401213131548,27.8128495596971,23.25612,22.61575,20.71548,19.88064,19.34052
230.705364520772,27.5600096538535,23.31222,22.89048,21.61513,21.60016,21.26438
230.271236546123,27.7707406747088,24.30133,23.70233,22.76239,21.73916,21.51179
230.543623123873,27.2858422402194,21.28969,20.73194,20.0665,19.79824,19.47638
230.75358656829,27.9826281369665,23.1487,22.17225,21.72208,21.04908,20.629
230.40130262422,27.4297782924567,24.45235,22.15588,21.44656,21.12881,22.11576
230.653141665648,28.1204787057638,24.70047,22.52418,21.31618,20.70057,20.28462
231.044700725512,27.839874553427,17.24391,16.08619,15.66174,15.52143,15.47233
230.353581042048,28.1628593463293,22.48491,21.97195,21.81154,21.87753,21.38318
230.719528343119,27.4722552398333,24.31741,24.38025,22.90955,22.71988,21.58197
230.946705191828,28.0354888294051,23.32732,22.86799,21.99297,21.5883,21.40023
230.178414170712,27.64994324996,22.41484,21.89082,21.20506,19.99337,19.40193
230.721280597456,27.3585165980514,22.33534,21.90477,21.13631,20.80034,20.65658
230.580554529136,27.6713294016246,22.27264,22.0989,21.96905,21.4926,21.39296
230.269455701444,28.1583294205222,23.18416,23.13261,22.8448,22.61032,22.53745
230.783096082672,27.877164282208,25.06254,22.91613,22.42183,22.38116,22.30358
230.563904464683,27.4272109019353,21.04093,19.41406,18.18524,17.67786,17.25814
230.666935231896,27.6333164019153,25.71797,23.47646,22.29625,21.52563,21.53574
230.778109155196,27.9836681762209,24.16108,22.64265,21.81721,21.23799,21.1012
231.08957382197,27.3747279601089,24.93191,24.54441,23.9261,22.31062,22.16733
230.868517841425,27.8721836802969,23.13918,24.66582,22.57632,21.68827,20.9498
230.598971708686,27.2259853074062,23.89047,23.68549,22.98501,22.40426,21.46898
230.205843748747,28.1671715760491,23.97331,24.32848,23.06504,22.12766,22.40903
230.728915620234,27.3633317208933,22.92856,23.48642,22.80555,21.84133,21.85704
230.311562484009,27.6626908920487,25.33852,23.77297,22.44061,22.98398,22.23701
230.188909978363,27.8235979600404,21.6025,21.93777,20.86438,20.67615,20.32498
231.054249075453,27.476220299912,23.09237,23.09236,22.31513,22.41173,21.94873
231.051187480971,27.4625281230626,23.4583,23.09966,22.82298,22.26373,21.822
230.866586092792,27.5084901486358,24.24763,24.16502,22.83778,21.60202,22.85983
230.593379216058,27.2355453146695,22.30757,25.73542,25.17727,23.81898,23.39038
230.764636231101,27.4326920345816,25.36842,21.83405,20.88601,21.90813,21.35541
230.166411746265,27.2636854971519,25.63106,24.40581,23.82895,22.47517,21.33876
230.201061568161,27.2475096425001,24.00669,23.63379,22.47138,21.88117,21.33846
230.950767533149,27.7561075601177,22.4159,21.2869,20.84401,20.76772,20.69931
230.841853305833,28.0511092223708,19.61782,17.9368,17.32052,17.08511,16.96976
230.436158183977,27.6849537458644,23.98605,22.47425,20.87294,19.33944,18.55642
230.775971603414,27.2888128186761,25.22632,26.13059,24.15068,23.45966,19.90954
230.185350078879,28.174813197408,23.986,22.73798,21.08136,19.8032,19.16996
230.510187890922,27.2894631011811,24.67257,23.27905,22.3135,21.94353,21.62843
230.854573139803,27.4649162363939,24.61007,23.29199,22.59916,22.64183,22.80554
230.640560290051,27.5913639293764,22.69726,21.13814,20.63717,20.43897,20.65295
230.971932236558,27.7975100652072,24.13108,24.61904,23.9771,22.68344,23.13774
230.191162283336,27.2297940872145,24.51719,22.8893,22.1638,21.88673,21.38439
230.59739203889,27.7007395938783,22.56658,21.21043,20.35837,19.90453,19.97866
230.297241085107,28.1774936942226,22.8966,21.29021,19.76976,19.14173,18.77615
230.398768076209,27.5217414177117,24.62673,23.6495,21.95475,20.74515,19.87788
230.422673230495,27.6545399110595,17.95562,16.52188,16.04161,15.85971,15.81442
230.822601767014,27.3743488688928,22.85259,22.1566,21.72469,21.61217,20.83814
230.818913953205,27.4306569981675,24.49056,22.00895,20.68888,19.83534,19.32596
230.544962457918,27.7057013054104,24.87416,23.70032,22.29194,21.94019,21.10614
230.917457357127,27.6348220935946,25.38326,23.99305,23.0023,21.52017,21.19788
230.595138353913,27.8685033864408,23.85596,23.55529,22.26434,22.18454,21.19527
230.463928234821,27.5331284580676,22.65684,24.06056,22.68811,21.87175,21.8885
230.226156147419,27.5513179549377,21.07434,20.15899,19.94854,19.68363,19.64301
230.469615490203,27.6224090325932,24.7588,23.17371,21.37678,22.80874,24.41187
231.090065331267,28.0572972110001,23.80775,23.74757,22.02755,21.68112,21.36256
230.301537200398,27.8013568213035,22.57466,20.91104,19.90418,19.50447,19.04222
230.893640504289,27.7210287197363,23.68235,23.31858,22.17108,21.50656,21.46424
230.478893496986,28.1102515020267,24.6566,22.93445,21.95293,21.18592,21.96
230.373128772421,27.670142101967,24.55293,21.89671,20.32028,19.78066,19.42689
230.144550676735,28.1078493565625,25.18859,24.82335,23.48505,21.99775,20.68466
230.666409427477,27.7804391450074,23.27662,22.85977,22.86025,22.2935,21.2033
230.806750763859,28.0109392573893,24.71513,24.3487,23.222,21.8423,20.84988
230.379577499508,27.4452371354792,24.16674,25.19452,25.09743,22.88592,23.43234
230.169076831044,28.1699929314716,24.16878,23.93368,23.22115,21.75183,20.97051
230.233918661676,27.7255915136792,24.03864,23.02089,21.176,20.56353,20.05564
230.589164161346,28.1825372410191,26.72421,18.35707,16.80576,16.21951,25.88632
230.276096314737,27.8532838369275,23.32221,22.29493,20.56158,19.57301,19.24639
230.300769487792,27.3777035916045,25.1888,21.07132,19.54267,18.35102,17.69658
230.285282055479,27.8338416983845,23.8478,25.14769,23.53817,22.3859,22.33223
231.021223262339,27.2425179371595,23.88832,24.11124,23.74969,22.63644,22.2629
230.388702482228,27.5331499409198,18.24786,16.91539,16.38211,16.16778,16.08422
230.927731645813,27.753651531681,22.48623,21.79342,21.43555,21.1747,21.13275
231.022174693243,27.9391048541599,25.18196,24.17288,23.22493,21.83501,20.57644
230.741852797395,27.5918902470788,23.43446,24.21359,22.9515,22.28784,21.97429
231.07403595069,27.9993161728292,23.103,23.46725,22.64314,22.51845,22.99882
230.606125179669,27.9370148206388,24.63725,24.79181,22.79333,22.31343,22.21533
231.03204254981,28.0818746654983,26.88262,23.0119,22.05855,22.75774,21.83625
230.611569690939,27.5489836057119,24.26293,23.47166,21.59084,21.15006,21.05523
230.379420939488,27.8072172875883,20.38322,19.99035,19.99043,19.61975,20.48401
230.950824359482,27.4471101779179,23.03678,20.22197,18.75234,17.41534,16.66719
230.54949749522,27.4613833900474,23.82999,24.92721,22.4431,21.85217,21.35129
230.943332680428,27.2701917285897,25.13483,23.74203,22.68169,21.52602,20.38647
230.357349537393,28.0534644456539,22.71448,21.62775,20.69579,20.36478,19.95668
230.295465712621,27.8006485978893,22.20537,22.8431,22.26386,22.81464,21.78009
230.718258353877,27.9903377001972,21.41376,19.5598,18.77971,18.47436,18.32063
230.10091817268,27.7900811415778,22.08046,24.77723,24.30559,24.70442,22.88973
